0716-4351,,0716-4351,"Revista chilena de odontoestomatología.","Rev Chil Odontoestomatol",,"Rev Chil Odontoestomatol"
1016-1430,,1016-1430,"Medical journal of the Islamic Republic of Iran.","Med J Islam Repub Iran",MJIRI,"Med J Islam Repub Iran"
0893-5394,,0893-5394,"American Indian and Alaska native mental health research : journal of the National Center.","Am Indian Alsk Native Ment Health Res",,"Am Indian Alsk Native Ment Health Res"
0958-3947,1873-4022,1873-4022,"Medical dosimetry : official journal of the American Association of Medical Dosimetrists.","Med Dosim",,"Med Dosim"
0269-8811,1461-7285,0269-8811,"Journal of psychopharmacology","J. Psychopharmacol. (Oxford)",,"J Psychopharmacol"
1014-711X,,1014-711X,"IARC monographs on the evaluation of carcinogenic risks to humans. Supplement","IARC Monogr Eval Carcinog Risks Hum Suppl","IARC monographs. Supplement","IARC Monogr Eval Carcinog Risks Hum Suppl"
0932-433X,1432-2129,0932-433X,"Der Schmerz.",Schmerz,,Schmerz
,,,"Revista alergia México.","Rev Alerg Mex","Alergia México","Rev Alerg Mex"
0913-8668,1438-8359,0913-8668,"Journal of anesthesia.","J Anesth",,"J Anesth"
0899-1073,,0899-1073,"Perspectives in healthcare risk management","Perspect Healthc Risk Manage",,"Perspect Healthc Risk Manage"
0893-133X,1740-634X,0006-3223,"Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology.",Neuropsychopharmacology,"Neuropsychopharmacology reviews",Neuropsychopharmacology
1040-6328,1556-7559,1040-6328,"Brown University digest of addiction theory and application : DATA.","Brown Univ Dig Addict Theory Appl","Digest of addiction theory and application","Brown Univ Dig Addict Theory Appl"
0951-418X,1099-1573,0951-418X,"Phytotherapy research : PTR.","Phytother Res",PTR,"Phytother Res"
0894-4105,1931-1559,0894-4105,Neuropsychology.,Neuropsychology,,Neuropsychology
0932-0555,1439-1236,0932-0555,"Sportverletzung Sportschaden : Organ der Gesellschaft für Orthopädisch-Traumatologische Sportmedizin.","Sportverletz Sportschaden",Sportverletzung-Sportschaden,"Sportverletz Sportschaden"
0269-8897,,0269-8897,"Science in context.","Sci Context","SIC, science in context","Sci Context"
0895-5034,,0895-5034,"Orthodontic review.","Orthod Rev",,"Orthod Rev"
1120-0391,,1120-0391,"Archivio Monaldi per le malattie del torace.","Arch Monaldi Mal Torace",,"Arch Monaldi Mal Torace"
0895-3643,,0895-3643,"The American journal of gynecologic health.","Am J Gynecol Health",,"Am J Gynecol Health"
0213-9626,2173-9145,0213-9626,Inmunología.,Inmunologia,,Inmunologia
0213-9111,1578-1283,0213-9111,"Gaceta sanitaria","Gac Sanit",,"Gac Sanit"
0972-3919,0974-0244,0974-0244,"Indian journal of nuclear medicine : IJNM : the official journal of the Society of Nuclear Medicine, India.","Indian J Nucl Med",IJNM,"Indian J Nucl Med"
0893-7648,1559-1182,0893-7648,"Molecular neurobiology.","Mol. Neurobiol.",,"Mol Neurobiol"
0953-0096,,0953-0096,"AIDS action.","AIDS Action",,"AIDS Action"
0103-0663,,0103-0663,"Revista de odontologia da Universidade de São Paulo","Rev Odontol Univ Sao Paulo",,"Rev Odontol Univ Sao Paulo"
0989-3105,,0989-3105,"Ophtalmologie : organe de la Société française d'ophtalmologie.",Ophtalmologie,,Ophtalmologie
,,,"Quaderni del Raggruppamento tosco-umbro-emiliano di storia della medicina.","Quad Raggruppamento Toscoumbroemiliano Stor Med",,"Quad Raggruppamento Toscoumbroemiliano Stor Med"
0914-5818,,0914-5818,"Nihon Hōsenkin Gakkai shi = Actinomycetologica.","Nippon Hosenkin Gakkaishi",Actinomycetologica,
0797-0234,,0797-0234,"Odontología de postgrado.","Odontol Postgrado","Odontología de post grado","Odontol Postgrado"
0794-7348,,0794-7348,"African dental journal : official publication of the Federation of African Dental Associations = Journal dentaire africain","Afr Dent J","Journal dentaire africain","Afr Dent J"
0921-4410,,0921-4410,"Cancer chemotherapy and biological response modifiers.","Cancer Chemother Biol Response Modif",,"Cancer Chemother Biol Response Modif"
0893-1356,,0893-1356,"Nursing educators microworld.","Nurs Educ Microworld",,"Nurs Educ Microworld"
1044-4017,,1044-4017,"Joint Commission perspectives.","Jt Comm Perspect",,"Jt Comm Perspect"
0950-9240,1476-5527,0950-9240,"Journal of human hypertension.","J Hum Hypertens",,"J Hum Hypertens"
,,,"History of nursing bulletin.","Hist Nurs Bull","Bulletin of history of nursing","Hist Nurs Bull"
0950-3544,,0950-3544,"Baillière's clinical immunology and allergy.","Baillieres Clin Immunol Allergy","Clinical immunology and allergy","Baillieres Clin Immunol Allergy"
0819-3355,,0819-3355,"Australian journal of biotechnology.","Aust J Biotechnol",,"Aust J Biotechnol"
0895-318X,,0895-318X,"Dental teamwork.","Dent Teamwork",,"Dent Teamwork"
0950-3501,,0950-3501,"Baillière's clinical anaesthesiology.","Baillieres Clin Anaesthesiol",,"Baillieres Clin Anaesthesiol"
0889-8537,1558-4259,0889-8537,"Anesthesiology clinics of North America.","Anesthesiol Clin North America",,"Anesthesiol Clin North America"
1010-061X,1420-9101,1010-061X,"Journal of evolutionary biology.","J. Evol. Biol.",,"J Evol Biol"
0891-2416,,0891-2416,"Journal of contemporary ethnography.","J Contemp Ethnogr",JCE,"J Contemp Ethnogr"
1052-4207,1944-7949,1052-4207,"AIDS treatment news.","AIDS Treat News",,"AIDS Treat News"
0882-9233,,0882-9233,"Surgical research communications.","Surg Res Commun",,"Surg Res Commun"
0393-974X,,0393-974X,"Journal of biological regulators and homeostatic agents.","J. Biol. Regul. Homeost. Agents","Journal of biological regulators & homeostatic agents","J Biol Regul Homeost Agents"
0902-0098,,0902-0098,"Comprehensive gerontology. Section C, Interdisciplinary topics.","Compr Gerontol C","Interdisciplinary topics","Compr Gerontol C"
1120-8538,,1120-8538,"Archivio italiano di urologia, nefrologia, andrologia : organo ufficiale dell'Associazione per la ricerca in urologia = Urological, nephrological, and andrological sciences.","Arch Ital Urol Nefrol Androl","Archivio italiano di urologia, nefrologia, e andrologia, dic. 1987-","Arch Ital Urol Nefrol Androl"
0892-8878,,0892-8878,"Advances in clinical rehabilitation.","Adv Clin Rehabil",,"Adv Clin Rehabil"
0843-5812,,0843-5812,"University of Toronto dental journal.","Univ Tor Dent J",UTDJ,"Univ Tor Dent J"
1043-6995,,1043-6995,"Cancer detection and prevention. Supplement : official publication of the International Society for Preventive Oncology, Inc.","Cancer Detect Prev Suppl",,"Cancer Detect Prev Suppl"
0887-0446,1476-8321,0887-0446,"Psychology & health.","Psychol Health","Psychology and health","Psychol Health"
0951-3590,1473-0766,0951-3590,"Gynecological endocrinology : the official journal of the International Society of Gynecological Endocrinology.","Gynecol. Endocrinol.",,"Gynecol Endocrinol"
0835-7900,,0835-7900,"Canadian journal of gastroenterology = Journal canadien de gastroenterologie.","Can. J. Gastroenterol.","Journal canadien de gastroenterologie","Can J Gastroenterol"
0890-5339,1531-2291,0890-5339,"Journal of orthopaedic trauma.","J Orthop Trauma",,"J Orthop Trauma"
0932-2353,1868-2561,0932-2353,"Springer series in biophysics.","Springer Ser Biophys",,"Springer Ser Biophys"
0894-4520,,0894-4520,"Sensory systems.","Sens Syst",,"Sens Syst"
0889-1575,,0889-1575,"Journal of food composition and analysis : an official publication of the United Nations University, International Network of Food Data Systems.","J Food Compost Anal",,"J Food Compost Anal"
0892-7790,1557-900X,0892-7790,"Journal of endourology","J. Endourol.",,"J Endourol"
0187-5337,,0187-5337,"Perinatología y reproducción humana","Perinatol Reprod Hum",,"Perinatol Reprod Hum"
0953-1211,,0953-1211,"The Journal of the Institute of Hospital Engineering.","J Inst Hosp Eng","Hospital engineering","J Inst Hosp Eng"
1050-6586,1539-6290,1050-6586,"American journal of rhinology","Am J Rhinol",,"Am J Rhinol"
0931-2838,,0931-2838,"Journal of trace elements and electrolytes in health and disease.","J Trace Elem Electrolytes Health Dis",,"J Trace Elem Electrolytes Health Dis"
0920-9069,1573-0778,0920-9069,Cytotechnology.,Cytotechnology,,Cytotechnology
0887-4476,1098-2396,0887-4476,Synapse.,Synapse,,Synapse
0258-851X,1791-7549,0258-851X,"In vivo.","In Vivo",,"In Vivo"
1043-3287,,1043-3287,"Current research on occupations and professions.","Curr Res Occup Prof",,"Curr Res Occup Prof"
0930-2794,1432-2218,0930-2794,"Surgical endoscopy.","Surg Endosc","Surgical endoscopy and other interventional techniques","Surg Endosc"
0931-6965,,0931-6965,"Praktische Kieferorthopädie.","Prakt Kieferorthop",,"Prakt Kieferorthop"
0269-8803,2151-2124,0269-8803,"Journal of psychophysiology.","J Psychophysiol",,"J Psychophysiol"
0894-1130,1545-004X,0894-1130,"Journal of hand therapy : official journal of the American Society of Hand Therapists.","J Hand Ther",,"J Hand Ther"
1066-906X,,1066-906X,"Healthcare information management : journal of the Healthcare Information and Management Systems Society of the American Hospital Association.","Healthc Inf Manage","Journal of the Healthcare Information and Management Systems Society","Healthc Inf Manage"
1385-4046,1744-4144,1385-4046,"The Clinical neuropsychologist.","Clin Neuropsychol",TCN,"Clin Neuropsychol"
0898-4131,,0898-4131,"Journal of the Association of Food and Drug Officials.","J Assoc Food Drug Off",,"J Assoc Food Drug Off"
0889-8391,,0889-8391,"Journal of cognitive psychotherapy.","J Cogn Psychother",,"J Cogn Psychother"
0888-7950,,0888-7950,"Clinical laboratory management review : official publication of the Clinical Laboratory Management Association","Clin Lab Manage Rev",,"Clin Lab Manage Rev"
0950-3579,,0950-3579,"Baillière's clinical rheumatology.","Baillieres Clin Rheumatol","Clinical rheumatology","Baillieres Clin Rheumatol"
0892-8967,,0892-8967,"International contact lens clinic : ICLC.","Int. Contact Lens Clin.",ICLC,"Int Contact Lens Clin"
0889-8561,1557-8607,0889-8561,"Immunology and allergy clinics of North America.","Immunol Allergy Clin North Am",,"Immunol Allergy Clin North Am"
0957-0780,,0957-0780,"Mental health nursing : journal of the Psychiatric Nurses Association","Ment Health Nurs",,"Ment Health Nurs"
1011-1344,1873-2682,1011-1344,"Journal of photochemistry and photobiology. B, Biology.","J. Photochem. Photobiol. B, Biol.",Biology,"J Photochem Photobiol B"
1358-6173,,1358-6173,"Alcohol and alcoholism. Supplement.","Alcohol Alcohol Suppl",,"Alcohol Alcohol Suppl"
0914-5087,1876-4738,0914-5087,"Journal of cardiology.","J Cardiol",,"J Cardiol"
1011-8942,,1011-8942,"Korean journal of ophthalmology : KJO.","Korean J Ophthalmol",KJO,"Korean J Ophthalmol"
0891-5520,1557-9824,0891-5520,"Infectious disease clinics of North America.","Infect. Dis. Clin. North Am.",,"Infect Dis Clin North Am"
0892-6638,1530-6860,0892-6638,"FASEB journal : official publication of the Federation of American Societies for Experimental Biology.","FASEB J.",FJ,"FASEB J"
0269-7491,1873-6424,0269-7491,"Environmental pollution.","Environ. Pollut.",,"Environ Pollut"
0899-4811,,0899-4811,"Archives of AIDS research.","Arch AIDS Res",,"Arch AIDS Res"
0955-470X,1557-9816,0955-470X,"Transplantation reviews.","Transplant Rev (Orlando)",,"Transplant Rev (Orlando)"
0722-6365,,0722-6365,"Immunobiology. Supplement.","Immunobiol Suppl",,"Immunobiol Suppl"
0283-9318,1471-6712,0283-9318,"Scandinavian journal of caring sciences.","Scand J Caring Sci",,"Scand J Caring Sci"
0893-6609,,0893-6609,"Neuroscience research communications.","Neurosci. Res. Commun.",,"Neurosci Res Commun"
0899-8981,,0899-8981,"The Medical staff counselor.","Med Staff Couns",,"Med Staff Couns"
0899-8949,,0899-8949,"Medical group management journal","Med Group Manage J","MGM journal","Med Group Manage J"
0888-4390,,0888-4390,"Journal of neurologic rehabilitation.","Neurorehabil. Neural Repair",,"J Neurol Rehabil"
1010-7940,1873-734X,1010-7940,"European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery.","Eur J Cardiothorac Surg","European journal of cardiothoracic surgery","Eur J Cardiothorac Surg"
0952-1941,,0952-1941,"European journal of anaesthesiology. Supplement.","Eur J Anaesthesiol Suppl",,"Eur J Anaesthesiol Suppl"
0899-8973,,0899-8973,"The Endodontic report.","Endod Rep",,"Endod Rep"
0920-8569,1572-994X,0920-8569,"Virus genes.","Virus Genes",,"Virus Genes"
0819-0887,,0819-0887,"Australian prosthodontic journal","Aust Prosthodont J",,"Aust Prosthodont J"
0890-6238,1873-1708,0890-6238,"Reproductive toxicology.","Reprod. Toxicol.",,"Reprod Toxicol"
0921-9668,1573-9104,0921-9668,"Plant foods for human nutrition.","Plant Foods Hum Nutr",,"Plant Foods Hum Nutr"
0893-164X,1939-1501,0893-164X,"Psychology of addictive behaviors : journal of the Society of Psychologists in Addictive Behaviors.","Psychol Addict Behav","Journal of Division 50 of the American Psychological Association","Psychol Addict Behav"
0899-9007,1873-1244,0899-9007,Nutrition.,Nutrition,,Nutrition
0894-0630,,0894-0630,JAPCA.,JAPCA,"Journal of Air Pollution Control Association, Jan.-June 1987?; Journal of the Air & Waste Management Association, 198?-1989",JAPCA
0950-0340,1362-3044,0950-0340,"Journal of modern optics.","J Mod Opt","Modern optics","J Mod Opt"
0267-3843,,0267-3843,"International journal of adolescence and youth.","Int J Adolesc Youth",,"Int J Adolesc Youth"
0269-9206,1464-5076,0269-9206,"Clinical linguistics & phonetics.","Clin Linguist Phon",CL&P,"Clin Linguist Phon"
0890-5533,,0890-5533,"Biomaterials, artificial cells, and artificial organs.","Biomater Artif Cells Artif Organs",,"Biomater Artif Cells Artif Organs"
0951-4198,1097-0231,0951-4198,"Rapid communications in mass spectrometry : RCM.","Rapid Commun. Mass Spectrom.",RCM,"Rapid Commun Mass Spectrom"
0893-3200,1939-1293,0893-3200,"Journal of family psychology : JFP : journal of the Division of Family Psychology of the American Psychological Association (Division 43).","J Fam Psychol",JFP,"J Fam Psychol"
0890-5436,,0890-5436,"Food biotechnology.","Food Biotechnol",,"Food Biotechnol"
0269-2155,1477-0873,0269-2155,"Clinical rehabilitation.","Clin Rehabil",,"Clin Rehabil"
0895-9374,1544-0737,0895-9374,"Advances in dental research.","Adv. Dent. Res.",,"Adv Dent Res"
0882-8245,1557-8976,0882-8245,"Viral immunology.","Viral Immunol.",,"Viral Immunol"
0890-6467,,0890-6467,"Oncogene research.","Oncogene Res.",,"Oncogene Res"
0895-8009,,0895-8009,"Monographs of the American Association on Mental Retardation.","Monogr Am Assoc Ment Retard","AAMR monographs","Monogr Am Assoc Ment Retard"
0888-8809,1944-9917,0888-8809,"Molecular endocrinology.","Mol. Endocrinol.",,"Mol Endocrinol"
0893-2190,1550-5073,0893-2190,"The Journal of perinatal & neonatal nursing.","J Perinat Neonatal Nurs",JPNN,"J Perinat Neonatal Nurs"
0887-8013,1098-2825,0887-8013,"Journal of clinical laboratory analysis.","J. Clin. Lab. Anal.","JCLA <2005->","J Clin Lab Anal"
0889-3667,,0889-3667,"International journal of comparative psychology","Int J Comp Psychol",,"Int J Comp Psychol"
0899-9287,,0899-9287,"The Healthcare Forum journal.","Healthc Forum J","Health Care Forum journal","Healthc Forum J"
0888-6008,1558-1551,0888-6008,"Breast disease.","Breast Dis",,"Breast Dis"
0920-5268,,0920-5268,"Applied cardiopulmonary pathophysiology : ACP.","Appl Cardiopulm Pathophysiol",ACP,"Appl Cardiopulm Pathophysiol"
0898-8838,1557-8917,0898-8838,"Advances in inorganic chemistry.","Adv Inorg Chem",,"Adv Inorg Chem"
0931-9506,,0931-9506,"Protein sequences & data analysis.","Protein Seq. Data Anal.","Protein sequences and data analysis","Protein Seq Data Anal"
0885-4726,1528-6916,0885-4726,"Journal of health care chaplaincy.","J Health Care Chaplain",JHCC,"J Health Care Chaplain"
0889-1591,1090-2139,0889-1591,"Brain, behavior, and immunity.","Brain Behav. Immun.",,"Brain Behav Immun"
0950-3536,,0950-3536,"Baillière's clinical haematology.","Baillieres Clin. Haematol.",Haematology,"Baillieres Clin Haematol"
0895-8017,,0895-8017,"American journal of mental retardation : AJMR.","Am J Ment Retard",AJMR,"Am J Ment Retard"
0953-0932,,0953-0932,"Proceedings of the Royal College of Physicians of Edinburgh.","Proc R Coll Physicians Edinb",,"Proc R Coll Physicians Edinb"
0893-5785,1600-0749,0893-5785,"Pigment cell research","Pigment Cell Res.",,"Pigment Cell Res"
0892-3973,1532-2513,0892-3973,"Immunopharmacology and immunotoxicology.","Immunopharmacol Immunotoxicol",,"Immunopharmacol Immunotoxicol"
0888-7543,1089-8646,0888-7543,Genomics.,Genomics,,Genomics
0893-6692,1098-2280,0893-6692,"Environmental and molecular mutagenesis.","Environ. Mol. Mutagen.",,"Environ Mol Mutagen"
0889-8529,1558-4410,0889-8529,"Endocrinology and metabolism clinics of North America.","Endocrinol. Metab. Clin. North Am.",,"Endocrinol Metab Clin North Am"
